Unnamed: 0,fb_username,ig_username,brand,cat_1,cat_2,cat_3,cat_4,country,brandID,fb_likes,fb_followers,fb_posts_num,fb_avg_comments_num,fb_avg_likes_num,fb_avg_shares_num,ig_followings,ig_followers,ig_posts,ig_posts_num,ig_avg_comments_num,ig_avg_likes_num,fb_likes_growth,fb_followers_growth,fb_avg_comments_num_growth,fb_avg_likes_num_growth,fb_avg_shares_num_growth,ig_followers_growth,ig_avg_comments_num_growth,ig_avg_likes_num_growth
1496,ayurbottle,ayurbottle,AYUR Bottle,Lifestyle,Bottles Aug,Drinkware,,,1497,372.93953450153,389.936435346582,-2.53280820885978,,1.57634496704942,,848.860753506226,8940.67838160909,364.859032215474,-1.47976569499937,-10.2245369687647,37.9049928869331,0.105602934721674,0.128154272554709,,5.32E-05,,-2.21623009441946,-0.114473275815697,-0.049532628396298
1497,wunderkey,wunderkey,WUNDERKEY,Lifestyle,Gadget,Accessories,M&O Paris Sep 2018,,1498,1204.66049317258,1211.65733670868,10.0280972316551,,3.96475583345537,1.26182699865401,65.6318574221771,1138.21852572902,126.341933020752,7.26827228626868,0.21285769905521,27.9655170872644,2.65857627150185,2.7837184471076,,-0.001836073305749,0.010673713496649,5.03499388912417,-0.041639449972219,-0.044607227531239
1498,leslampesdezaralobo,zaralobo1,ZARALOBO,Lighting,Home,Bags,M&O Paris Sep 2018,,1499,1807.31113628913,1883.48566835037,,,,,2185.26429622809,3615.30196413377,733.556158538043,20.1683038693508,9.49491953226822,152.475585464869,0.16860195634629,0.189443346580283,,,,7.98910072804314,0.000159523913058,-0.01897700739172
1499,pulpoproducts,pulpoproducts,PULPO,Décor,Design,Lighting,M&O Paris Sep 2018,,1500,5392.36400010022,5760.50798064679,,,,,1246.27081908551,20528.8784505366,955.39360497167,33.4236082442457,3.55705591528362,189.249300735644,0.042964517331383,0.144144896999218,,,,8.80214086702203,-0.000611336977951,0.273875670117915
1500,ColumbiaSportswearJapan,columbia_jp,columbia,Clothing,Sports,Glamping,,,1501,1923648.11059405,1923346.80736807,,,,,413.67675150945,37028.9849460597,598.107123069782,53.8718904876623,15.4008178079565,456.932432942056,663.646656336485,663.846774241152,,,,18.1764245432251,-0.002475946577035,0.39702228854679
1501,somabito2014,somabito_official,Somabito,Lifestyle,Glamping,Outdoor,,,1502,507.581286246162,518.578815309577,0.777551463717598,,,1,463.407600349436,4143.322229374,118.694579578059,11.7602217237482,3.1436346325314,591.570764260054,0.341486823604316,0.492294343089965,,,-9.62E-20,35.7501454246009,-0.024057547316602,1.00587848313533
1502,Pappelina,pappelinaofficial,PAPPELINA,Lifestyle,Design,Cushions,M&O Paris Sep 2018,,1503,5097.64984150105,5483.34680032954,,,,,970.132856719696,10351.3813530376,376.957386356132,28.4519715623335,3.13619533550509,157.176475652645,1.09267919961714,1.27027563649853,,,,10.0240022797784,0.024216389171535,0.116538550036454
1503,FisherPriceUK,fisherprice,Fisher Price,Kids,Tech,Educational,,,1504,6707958.1156066,6707478.12774711,-1.538223874593,6.66952433779736,7.0838173357552,2.91339037217795,98.6232453998931,588645.508306605,49.4718914853497,2.20152108264169,29.9433199634201,1070.3307748233,151.609050670558,152.619423615028,0.000742614122837,0.001156895152094,-0.000248330668023,63.1759697972942,0.016775403288473,-0.057043876091917
1504,zenzahome,zenzahome,ZENZA,Home,Lighting,Accessories,M&O Paris Sep 2018,,1505,7555.54796269072,7934.91210828377,9.45528751210715,5.27062380764202,50.8192563893174,3.61754397646519,89.0666677127276,21524.2393445201,307.048431596913,8.26091488334824,6.61963260361923,330.525808789842,1.05916375286771,1.32610675816078,-0.005695855087717,-0.006351876276425,-0.004933588586268,11.518571748173,0.004355597678881,0.000315985783306
1505,alpakashop,alpakadesign,ALPAKA,Scarves,Fashion,Home,M&O Paris Sep 2018,,1506,7583.4709844658,7759.10077425447,,,,,754.255438202937,4694.7226224591,648.426459021174,48.7034886728841,0.039864910494054,37.2058186926679,1.38277222719807,1.57875287730635,,,,-0.420070644636822,-0.017461637421859,0.076230612966109
1506,Cherpa,,Cherpa (Under KURIHARA CORPORATION),Accessories,Fashion,Glamping,,,1507,105,109,,,,,,,,,,,0.036864369350208,0.036864369350208,,,,,,
1507,furniture,,QUADRA INVEST,Furniture,Wooden,Home,M&O Paris Sep 2018,,1508,1226.7577959294,1269.46429129579,19.3830326369817,1.47123037034038,6.55373163514625,1.61571093932269,,,,,,,0.299871118979016,0.380189827382896,-0.000709546731431,0.002658440832085,-0.007630626163159,,,
1508,PoParisDesign,po,PO! PARIS,Lifestyle,Lighting,Cushions,M&O Paris Sep 2018,,1509,474.549254673138,491.547817964784,,,,,339.981891700742,5664.41908264275,226.588906013924,29.669381565495,2.67532238712292,173.606064760839,3.76E-06,0.017548886625353,,,,2.43381531186037,-0.000455366034774,-0.06897493572491
1509,vanverre,vanverre,VAN VERRE,Lifestyle,Tableware,Glassware,M&O Paris Sep 2018,,1510,1972.00092871735,2036.00524751893,-0.380140116611258,0.729785903705823,10.201403157037,1.58788467633918,554.074682878943,4188.58644705294,283.553142974182,35.9613521435738,2.23027280530526,86.6915197746427,0.069687676055425,0.141714493459637,-6.04E-05,0.005084367062858,-0.000103831130553,4.40121601476149,0.006833905341704,0.227183853573886
1510,gorumpl,gorumpl,Rumpl,Lifestyle,Glamping,Outdoor,,,1511,22009.6134974432,22425.6002682648,25.1505037396107,-2.33109310614124,5.51997840831305,0.719956420224287,818.474010693837,115433.460437497,783.130731266648,67.867027583344,1.58880316450596,648.489510784309,4.37251371021092,5.16020244595327,-0.00025053983224,-0.006681002503556,0.002822148645007,10.6999947091546,-0.121252853972432,0.432794163586619
1511,coinqian,coinqian,Coin Qian,Lifestyle,Bags,Design,,,1512,493.919796154165,494.903444461236,,,,,405.968738138594,500.539086006519,210,-0.31838005954933,2.6687608396868,12.3262358930423,-0.018612741132027,-0.018641852576515,,,,-0.056063047758965,-0.000228252112751,-0.000680825591992
1512,pickmotion,pickmotion,PICKMOTION,Lifestyle,Design,Cards,M&O Paris Sep 2018,,1513,2226.67059567927,2344.67169279368,22.974747366471,1.0361372426033,6.53505295356755,4.56707735011952,802.587839838271,13635.8906484316,1990.85406338354,65.5770820920854,5.93992948437243,279.826522085407,0.307392440672886,0.387184564094038,-2.20E-05,-0.016926511370388,-0.01916315392725,1.01885405646479,-0.003989790097374,0.072748635831532
1513,wacaco,espress,Wacaco,Lifestyle,Bottles Aug,Drinkware,,,1514,55297.7140942531,55876.3674157285,2.99029126213592,,,,45,5142.1503331271,256,,,,4.97710911016531,5.6489693627333,,,,-1.68802321412948,,
1514,PasottiSince1956,pasottisince1956,PASOTTI,Lifestyle,Handmade,Luxury,M&O Paris Sep 2018,,1515,118015.757107395,117456.5186357,7.50272279795169,12,74.3376205705351,2.92373511494921,2018.53659297603,30370.1856830139,585.601257338068,7.27851182034284,11.4934641889689,867.045381806211,-2.31397859188012,-1.99152667776025,9.62E-05,-0.016863303191038,0.047551837903103,9.99093417695614,-0.012158418222129,0.158141981703943
1515,DAIWAjapan,daiwa_japan,DAIWA,Lifestyle,Sports,Glamping,,,1516,184843.061719795,189803.523223767,1,6.9975630231642,1947.17920630562,79.1405707621128,98.4934708371967,67945.5676290444,709.705286314235,79.1857184308236,2.30939511968877,2346.16004130612,-4.810151482694,-1.05311470073276,9.31E-05,0.015536789857115,-0.04458214164432,111.577404002309,0.001424279621078,0.480641078248341
1516,gourmandisesdesophie,lesgourmandisesdesophiefr,LES GOURMANDISES DE SOPHIE,Décor,Creative,Food,M&O Paris Sep 2018,,1517,918.548876829741,962.687189677188,10.4984554924874,-1.15465705549882,5.11499650942859,6.30449339656257,1.18580763394903,234.626577654948,36.0676463261232,7.01009809227589,-0.786986238528029,22.1013359025183,0.071431440744651,0.097338939607399,-5.96E-05,-0.003301463648539,-0.013881144725447,0.052720830229618,-0.000180666086093,-0.08105076866224
1517,suitecreativebabies,suitecreative,SUITE CREATIVE,Décor,Kids,Stationery,M&O Paris Sep 2018,,1518,1828.79927275851,1898.23391319868,,,,,1993.84716248796,4270.54937985007,2345.53161952536,116.531120392302,12.4069803040071,76.4814866581322,0.084767021490846,0.205622589498939,,,,5.19525836327731,0.003927420305036,0.059961613473661
1518,Landmade,landmade_kobe,LANDMADE,Coffee,Lifestyle,Glamping,,,1519,952.834975569882,1027.89955938043,17.9956174459966,4.03118854148193,48.3449213290433,5.66334079816598,,,,,,,0.351184759159863,0.371148058942345,-0.00103482291249,0.024580471409109,-0.325791079729967,,,
1519,readymadeproducts,readymadeproducts,Ready Made products,Lifestyle,Glamping,Outdoor,,,1520,506.401337088604,512.401201369113,14.5632351830081,,8.45377292561874,1,201.481178581956,925.485671400125,209.604843500201,20.9299411168262,2.4289726518022,135.663797454501,0.027139432016897,0.027128765203982,,0.002498049222927,-1.12E-21,1.17050464845571,-0.008591584641959,-0.064887686954068
1520,silhouetlighting,silhouetlighting,Silhouet Lighting,Lighting,Design,Décor,M&O Paris Sep 2018,,1521,67.0774640959562,73.0696681617078,,,,,1351.06074223957,395.264598618731,55,0.487179487179485,1.08547008547009,28.9316239316239,0.010578307808994,0.013634282563496,,,,0.068370791612677,-0.00399472627793,-0.102545761545967
1521,twoo,,TWO-O | Amsterdam,Home,Furniture,Lighting,M&O Paris Sep 2018,,1522,6986.82811055501,7082.7680063554,,,,,,,,,,,-0.154150370607134,-0.187280372145812,,,,,,
1522,vincentsheppardpage,vincent_sheppard_furniture,VINCENT SHEPPARD,Furniture,Design,Lifestyle,M&O Paris Sep 2018,,1523,12093.7173975399,12420.0202616196,7.56705503434991,2.95334753976163,42.246152238857,8.6778881235742,371.273653633381,9505.77602939651,429.247413325004,1.74097231144279,5.54033688618608,156.588576480091,16.5693373386267,17.3793147561333,-0.000642760722308,0.04569105020663,-0.003553818480968,19.9388397231533,0.002015301330511,0.179074656067263
1523,ACERALIVENUSA,acera_liven,Acera,Lifestyle,Bottles Aug,Design,,,1524,609.667150042685,629.646833913274,,,,,583.571283559034,10046.1067338767,580.823536687803,20.7209266090932,0.663105060725557,23.4196539973186,0.186970174361353,0.199211542265993,,,,0.456964411586782,0.00574103478489,-0.011561715162936
1524,zagg,zagg,iFrogz,Lifestyle,Design,Tech,,,1525,378170.563348105,360929.69153152,3.47437586003388,5.2366519611087,6.62970602383897,2.42732837616229,536.387392073766,11923.2599370811,862.056304056261,6.99644093975375,2.09991951692022,51.5490623369041,-21.0666992883129,-19.0032552516169,0.000248471421869,0.004433144625308,0.002365795731624,5.60700433896844,0.001363820311263,0.001692731415489
1525,azenparis,azen_paris,AZEN,Décor,Design,Wooden,M&O Paris Sep 2018,,1526,,,,,,,152.569818727834,612.96200759992,95,2.81372252011037,4.07329935295551,22.1289729230209,,,,,,-0.23293120070171,-0.003622346763876,-0.00840336827805
1526,Blue,blue,BLUE SHAKER,Décor,Home,Lighting,M&O Paris Sep 2018,,1527,1016.49870106915,1034.49555519558,8.58974675431847,,9.0809026820755,2.52760737408748,36.0008770939564,1015.72975851186,23.368378536575,5.06914261953775,1.02821700651679,26.4799854390332,0.139369616057345,0.142933689346639,,-0.011914795601896,-0.001935801078446,0.11091751632126,0.00026124729363,-0.010781472806349
1527,jeansdecor,jeans,JEANS DECOR BY ONGARO SRLS,Décor,Design,Creative,M&O Paris Sep 2018,,1528,68,75,,,,,225.045364808185,197.631019826135,65.9309749884565,2.68756450706238,0,41.2176585110077,0.006849310937557,0.007557279824612,,,,0.037516869653319,-2.31E-08,0.009920334385873
1528,LesPiedsdeBiche,lespiedsdebiche,LES PIEDS DE BICHE,Décor,Creative,Design,M&O Paris Sep 2018,,1529,3205.14001032431,3293.45343819625,,,,,490.059617120248,5324.3008265194,1444.28497751021,73.4908976227493,3.51904180421599,81.5523769552836,0.16280087435961,0.188656494098672,,,,4.75541493737084,0.008445917779086,0.027009898351446
1529,SuperPetit,superpetit,SUPERPETIT,Kids,Accessories,Tableware,M&O Paris Sep 2018,,1530,1502.52846932279,1582.18755663511,-2.243187665505,,8.81637942297791,2.58043744827193,4220.76223639615,11894.6206787401,1132.57212692318,7.17391480200603,27.736328468114,90.0454228412128,1.7433408306486,1.86389281968575,,-0.00365964484537,0.011284600294003,12.4562899971605,0.000961173765839,-0.00240032626988
1530,MAGNOLIA,magnolia_magfacture,Magfacture,Clothing,Bags,Glamping,,,1531,359.134974154749,358.131835463443,,,,,141.00870091794,1660.48511205379,2617.68280760198,183.317241933074,0.107752426155266,67.5001256086657,-0.032303156421809,-0.031578597057288,,,,0.428712279337481,-0.000567429623552,-0.029782043567872
1531,lesiresistub,lesiresistub,LES IRESISTUB,Furniture,Design,Lighting,M&O Paris Sep 2018,,1532,428.147518994728,471.228847600918,2.16887619063939,5.00765038727983,5.28068232028781,0.981997362537649,,,,,,,0.226230239413384,0.269282811885266,6.11E-05,0.001553411093912,0.043067519751181,,,
1532,lixtick,lixtick_com,LIXTICK,Design,Clothing,Glamping,,,1533,508.745408693303,513.746331362021,0.875181080998836,,3.99937032988361,,0,5543.22904720892,305.888077156581,4.93500330063213,-0.005974047134568,115.558367045783,0.039811659457585,0.056230362274639,,-0.001977348585129,,2.52116232887194,-0.0002931733804,-0.014855612019298
1533,Studio,studiostationery,STUDIO STATIONERY,Décor,Lifestyle,Creative,M&O Paris Sep 2018,,1534,6248.46181713341,6354.60563881064,,,,,813.543318761621,26534.5991078435,4868.64477000726,94.4607025699655,39.0326177640561,239.332532701701,-0.028711722740228,0.03480537139712,,,,-4.36369782508638,-0.010174116704078,0.047089292254324
1534,ROOFgallery,studioroof,STUDIO ROOF,Décor,Creative,Art,M&O Paris Sep 2018,,1535,,,,,,,728.124253179304,16241.3765835892,1003.82267888936,61.4907139115605,3.3313301644765,259.092125703338,,,,,,102.6044060107,0.015290807688414,0.710989869351705
1535,01LIVING,01living,01 Liv,Lifestyle,Bottles Aug,Drinkware,,,1536,48.0272353547884,50.026606769433,2,,,,85.0192297489241,389.026281549932,34,1,1,5,37.9512214081049,37.9512214081049,,,,-0.136082257569858,-0.000662065952716,0.00124505510426
1536,caravan,caravan_outdoor,CARAVAN,Sports,Bags,Glamping,,,1537,8016.96216520418,8176.32185918032,15.257403469804,1.43339117425854,68.7140440265969,1.9872074759984,6975.33192108557,6983.75282301996,208.221208771934,10.1396542728109,0.064252337543474,527.537705309133,1.11550344383917,1.47631618286634,-0.000323011406337,-0.070323130267212,0.001206308388715,1.66661186355828,-0.001029389976276,-0.233910767399138
1537,pennycraftsstudio,pennycraftsstudio,Penny Crafts Studio,Lifestyle,Bottles Aug,Kids,,,1538,692.047133933436,704.066725752694,,,,,3517.51604337064,150224.374486814,2425.15917021095,159.353959860546,10.7597186401128,3262.86539673396,0.140005925455588,0.156991675031277,,,,1.83095027209261,0.013677107459066,-0.204557400930773
1538,legami,legami_milano,LEGAMI,Lifestyle,Accessories,Stationery,M&O Paris Sep 2018,,1539,97237.7878054158,97437.5379233078,23.2782008128762,5.22387258647374,28.0137203756025,2.81269798902836,1063.93066311587,47395.3513346138,1084.31313552276,25.8013218587024,4.55091691651344,401.63880731377,11.5986719985107,12.3223543185776,-0.007282831111502,-0.018100429767638,0.002389263759491,20.4420091254155,0.0274498228101,1.88310789143391
1539,SilkkaFlowers,silkkaflowers,SILK-KA BV,Décor,Design,Art,M&O Paris Sep 2018,,1540,4688.27440098603,4990.15004194928,,,,,960.907848530182,12912.3127373273,748.594987273213,54.7580631814707,10.4033849369592,268.596859248436,1.90481879973561,3.23968869342198,,,,15.8185847942988,0.022609108185185,0.164202429035434
1540,pompomgalore,pompomgalore,POMPOM GALORE,Décor,Accessories,Gifts,M&O Paris Sep 2018,,1541,780.869916583669,859.778309922869,7.73098082439616,0.999999999999998,3.94033918136712,,2572.38332898458,5212.42377617658,1241.51263571838,35.0549149148737,3.47377683160391,62.943166780867,0.070545774062338,0.239644871803118,-7.27E-05,0.00311401231945,,2.52224348518143,0.000587666532886,0.056783090309843
1541,BEADYGEM,beadygem,BEADYGEM (Under KURIHARA CORPORATION),Accessories,Kids 2-4,Glamping,,,1542,263,261,,,,,,,,,,,0.005248945847842,0.005248945847842,,,,,,
1542,Skultuna1607,skultuna1607,SKULTUNA 1607,Lifestyle,Home,Accessories,M&O Paris Sep 2018,,1543,20534.7934905491,21298.0979588622,,,,,682.865938348193,88400.5457932831,1865.0162020311,73.7670114526498,1.80743214377252,395.050331500332,25.2565226399294,28.0656070663653,,,,45.7088272777867,0.001392454800638,-0.028105655105488
1543,KerstenBV,kerstenbv,KERSTEN,Décor,Lifestyle,Home,M&O Paris Sep 2018,,1544,1224.40724957706,1365.63691082208,-9.18324093892375,1.64822862728544,18.1285981334767,1.67068795642322,2083.07311628654,3300.20423374192,318.391931776319,-16.5751301472403,1.08089389368211,69.2376597025553,0.346320926637923,0.874334918300964,8.69E-05,0.002786018308159,0.009485713520996,4.44311182820037,-0.00293326003374,0.04354084279509
1544,beruf,berufbaggage,"beruf baggage ""Holiday Collection""",Bags,Safety,Glamping,,,1545,3036.02151474664,3048.0879041917,,,,,283.779470683438,1717.74231600033,639.105829512495,30.5297991902349,0.323611074841144,28.1295426821468,-0.031405983964737,-0.031287464160683,,,,0.63151309168245,8.97E-06,-0.039504743962813
1545,Helinox,helinox,Helinox,Lifestyle,Glamping,,,,1546,9716.04811610163,10113.7090791915,1.81753786505488,13.4904623165311,124.256734570122,-0.908472572033702,320.727663473045,34326.6508728349,365.580195981422,38.6239045375589,5.15478850411125,610.440475220703,5.77664533258475,6.24693372717145,-4.08E-05,0.001250254889493,0.000137413422286,58.194665078299,-0.127160084484843,0.685587917870052
1546,nkukulife,nkukulife,NKUKU,Lifestyle,Handmade,Home,M&O Paris Sep 2018,,1547,37110.8664859286,38767.7710737781,88.473822132131,2.00559328173083,13.3010265126595,1.24292639701395,137.303496225118,75349.8918774062,1411.91666646042,86.1672852838276,3.30618547454047,417.434854097244,49.3929730885229,56.5876248149681,-0.002892454261358,-0.026348359347263,-0.012872301531438,104.085289894878,0.007887366438675,0.580569458458131
1547,barbourjapan,barbourjapan,Barbour,Waterproof,Clothing,Glamping,,,1548,681344.666414059,681598.619497053,51.05361263167,1.85583404663009,55.0148893999116,1.97481464054913,4,48767.8041902617,702.231240702229,76.841793554441,0.937237772596252,684.054349525845,159.232449784636,159.364405757369,-0.001310627117249,-0.000316478365019,0.00301359025874,0.643756689693503,-0.000603153199041,-0.728395281302135
1548,Bookniture,bookniture,BOOKNITURE,Furniture,Décor,Glamping,,,1549,2768.11702560939,2810.13246148167,5.32007184743046,-6.67936696895091,-1.01052404671041,4.79636543950553,461.006851208955,1398.11331688177,199.502732613627,1.40904242818746,0.683526852829828,18.9541980239039,-0.038586268789189,-0.007904258135037,-0.000372660728972,-0.001194457090538,3.85E-05,0.44273358560731,0.009286555283772,0.01592159367237
1549,Extranorm,extranormdesign,EXTRANORM,Design,Furniture,Décor,M&O Paris Sep 2018,,1550,399.061418011451,415.018258019924,-0.383622056251138,,3.01395824372647,,2158.65379603627,11304.6324860151,425.883147124682,22.5595481404855,0.376433769793092,41.1528006107573,-0.098953921765369,-0.136588007036189,,-4.59E-06,,-1.00288881819684,-0.005023802893884,0.007462383036255
1550,dribble,dribble,DRIBBLE,Kids 0-2,Accessories,Glamping,,,1551,290,298,,,,,108.979754435654,1751.24173379745,321,1.04854964179057,0,21.0755661116716,-6.74E-07,-6.70E-07,,,,-0.224918669185263,-4.07E-08,0.001091901206403
1551,writesketchand,writesketchand,WRITE SKETCH &,Lifestyle,Design,Stationery,M&O Paris Sep 2018,,1552,3250.75767058682,3359.74751868118,,,,,806.532225943201,19192.2545239064,487,-0.741064520890334,0.058863363605098,211.892441034655,-0.110818721203581,-0.066698247604853,,,,15.3948959025723,0.002419407000419,0.616668684346979
1552,barebonesliving,barebonesliving,BAREBONES LIVING,Sports,Travel,Glamping,,,1553,15435.6472572927,16112.5886985177,22.2707448727266,4.79481688223424,16.0275578544018,7.13666237158008,562.07995896269,52658.0693508405,467.044231887744,38.673771737053,29.4479342296927,516.562663168104,14.6382891615781,16.4015256788133,-0.003677528278001,-0.01864889105983,0.00110078936588,128.764118409686,-1.31144900884134,0.061488941721315
1553,Gowestgohemp,gohemp,GOHEMP,Clothing,Accessories,Glamping,,,1554,,,,,,,4,8483.3263368153,1332.53141299817,84.7468117905434,0.503624318165583,173.313692102942,,,,,,10.747747974052,0.000468751338115,-0.036740819579172
1554,bodyglove,bodyglove,BODY GLOVE,Sports,Clothing,Glamping,,,1555,399675.405038748,399244.950818472,32.1279861188928,1.87183783900025,33.09883921841,3.84604293967582,1118.67259838024,75844.2484673921,2206.35662991287,12.6270066981147,-2.23633591971879,728.71688831141,45.4576244982491,49.1514168368173,-0.002390151287165,0.057916634630553,-0.038115194262444,20.6560174399947,0.428124733554743,1.06014381976327
1555,Common,common_education,COMMON EDUCATION,Fashion,Clothing,Glamping,,,1556,53,55,10.8184933874497,,0.930337414276005,,455.001790488117,526.50927698351,30.3649898924091,24.0963765917574,0.391443300174938,23.8664626585353,0.038250611941187,0.041635622669004,,-0.000233856862569,,0.364624176587675,-0.000777152089762,0.022142189190204
1556,BKCNL1999,backchannel_official,BackChannel,Clothing,Accessories,Glamping,,,1557,2493.25815755689,2519.31226225057,12.4351114657789,,7.60443781502249,1,1,10331.0619722681,1979.68812067986,76.5257250347702,0.145206943950724,210.560602261279,-0.099269445603504,-0.112254112880801,,-0.017265205431544,-1.39E-08,5.67884725610142,1.76E-05,-0.026594983050663
1557,ASART,asart,ASART A SENSE OF CRAFTS,Design,Décor,Baskets,M&O Paris Sep 2018,,1558,4187.73259995455,4297.77902336855,,,,,602.754859415338,4898.31936869645,204.781124651572,10.01661039177,2.10638291536158,203.47828157478,-0.035500790700226,-0.028189973133112,,,,3.05492488592947,0.03292642731654,0.055242102504236
1558,Gramicci,gramicci_jp,Gramicci,Clothing,Accessories,Glamping,,,1559,4163.54836139826,4288.53524566451,,,,,6,22526.9636407134,367.572328505659,34.9363027407084,1.05314056289817,245.244635605336,1.44328119971542,1.55223295641667,,,,50.2575918969011,-0.00130583103221,0.155168211586698
1559,Aumaisondk,Aumaisondk,AU MAISON,Décor,Home,Cushions,M&O Paris Sep 2018,,1560,39132.5794945084,39348.2010500585,21.8095775493406,-3.17015611616685,19.4030684993657,1.81277873066451,773.29249007059,13669.9766842002,585.787252996792,44.597418097989,8.6555815624255,88.2198969280499,-1.78910764667055,-1.31222537942739,-0.002273978336528,-0.002585183015078,0.001204804439091,0.306919701247614,-0.010941343272735,0.118559897306517
1560,ocho8camp,ochocamp,Ocho Camp,Lifestyle,Stool,Glamping,,,1561,341.887125392841,358.883212022367,10.1924096287917,,10.0782737537063,1.57627118644068,1002.70028805644,2455.48485060862,417.403751212071,9.85431863097813,0.418715638958869,150.059504287825,0.029481602465406,0.051211908511408,,-0.007908854412042,0.002704226898468,1.10354883522293,0.001874637246054,0.076935465679798
1561,Fermob,fermob,FERMOB,Furniture,Design,Garden,M&O Paris Sep 2018,,1562,43126.1297604474,44800.6832130509,23.8203403630485,10.427358946377,54.2014805348796,1.87710440133797,506.059644090824,43031.4816716344,1139.95779036899,63.7261132746593,7.3242041672053,401.925138336752,27.9607363620007,31.5079220469912,0.005854495446455,0.013881740411816,-0.014068584338516,68.8738127127702,-0.112548304518933,0.552205153673257
1562,Hu2DesignArt,Hu2Design,HU2 DESIGN & ART,Design,Décor,Eco-Friendly,M&O Paris Sep 2018,,1563,68596.0035453528,70424.6201045719,,,,,359.955697559504,26829.2682349873,483,,,,-2.43203021536276,-2.43895267849995,,,,-7.50764732298886,,
1563,dlheadwear,dlheadwear,DL Headwear,Accessories,Clothing,Glamping,,,1564,1538.52185495417,1519.52229000788,2.7902832252011,,11.6367376591213,,18.0364869785271,2952.63265510133,583.840073497949,2.82822419403979,0,63.8832849766538,-0.087448008460354,-0.087448007815068,,0.001851926994685,,0.027621343277869,0.000618535497529,0.03895698119386
1564,maomi,maomi_studio,MAOMI,Furniture,Home,Accessories,M&O Paris Sep 2018,,1565,1207.45846914029,1225.46332741321,3.33710137821747,4.05305109771901,1.93806987941832,,39.2752231159509,5028.85972018605,435.268946415995,17.8162880594492,1.38012478798529,40.0868580727918,-0.037388640467798,-0.033296289619413,3.68E-05,-0.000757053392437,,0.667130142825821,0.002542513611474,0.095511296816202
1565,faienceriegeorges,faienceriegeorges,FAÏENCERIE GEORGES,Décor,Design,Tableware,M&O Paris Sep 2018,,1566,2309.69044095414,2459.9115919636,,,,,520.464488579541,3993.62973177934,111.33651896339,33.0686330820151,7.43113153839888,134.123250240022,0.550825562376581,0.911508700307894,,,,3.09312734419151,-0.005506779731682,-0.028906615452592
1566,Casalto,casalto_design,CASALTO,Creative,Lighting,Vases,M&O Paris Sep 2018,,1567,262.607502384022,269.615833960267,7.50903390885945,,2.73644491581236,1.56599893205353,672.931425828849,1048.0124011652,41.2820579146422,,,,0.104075429604952,0.113883612806874,,2.33E-05,-0.000284084094909,52.8370654331765,,
1567,StudioPepeHeykoop,pepe_heykoop,Pepeheykoop,Lifestyle,Furniture,Design,,,1568,898.946005683718,1006.8052258488,,,,,0,51.055774195333,1,,,,-0.051991111033043,-0.05275969967678,,,,0.048358112229078,,
1568,flskofficial,flsk,FLSK,Bottles,Innovation,Design,M&O Paris Sep 2018,,1569,11287.548158138,11564.1149135887,5.75329159683824,3.99949261099304,33.6108214706885,3.56097487849759,392.766762334063,16907.3491388127,1202.07831524952,67.4359384266493,10.5988081378703,185.202834881111,-0.376679204434065,-0.204025775202156,-0.000795978326169,0.018583581379351,-0.058416716303016,4.20820901943664,-0.039292328372619,-0.152673253379399
1569,gangzaidesign,gangzaidesign,GANGZAÏ,Design,Décor,Stationery,M&O Paris Sep 2018,,1570,399.735019474132,437.838238692528,10.9019763867889,2.01423820374172,12.5336543693811,3.01096534137159,325.492387939737,1179.35359795249,273.998436832724,11.809812109923,1.70111605330441,88.2551254316016,0.270256404865935,0.303883432009875,0.000102250704751,0.000458661098269,0.00300955009292,1.48730911812439,-0.005994079964742,-0.025949819102949
1570,Giuliano,giulianotincani,GIULIANO TINCANI,Design,Home,Furniture,M&O Paris Sep 2018,,1571,410.170769852666,411.170948804145,,,,,764.166029382108,854.934987524929,998.398291662022,3.14594253283776,0.400393192393095,39.4409287723648,0.066119821204345,0.064725530223035,,,,0.169118915654833,-0.022411656475057,-0.071972125814635
1571,sirenbicycles,sirenbicycles,Siren Bicycles,Lifestyle,Bottles Aug,Glamping,,,1572,2362.15062705745,2378.14643237233,7.01881547599333,2.45508290512,5.93492001890684,,505.990153397009,742.981385821095,441,0.705539909045682,-0.665761715094637,-0.814996374827692,-0.000260818886419,-0.000256519758126,3.75E-05,8.86E-05,,-7.24E-05,-3.86E-05,-0.000712030508744
1572,catstudiodesigns,catstudiodesigns,Cat Studio,Lifestyle,Bottles Aug,Home,,,1573,8894.43115285973,9137.11387100518,,,,,1843.70341103043,21127.5934685986,3036.49458632525,160.112405652775,7.66535770324074,74.0847927039388,4.28674531563193,4.95241769776563,,,,6.99411420591164,0.012069159874273,0.034275391340868
1573,,yamatomichi,山と道,Bags,Sports,Glamping,,,1574,25373.4484840024,27144.3919116082,,,,,186.742773696425,42711.241362217,1311.14576093939,103.494639121613,1.09327702402566,949.534391809281,3.65022384895938,4.89950442505405,,,,62.0732943843337,0.004524307157822,1.26529948329827
1574,msrgear,msr_gear,MSR,Lifestyle,Glamping,,,,1575,94446.1446074653,96925.1689962605,,,,,902.091857316265,250641.856545223,1406.44159732009,60.2351585770597,9.68341626954257,2327.18913456561,14.9948157742631,21.7723420181993,,,,113.80064702926,0.047916567885589,1.7662899006912
